datetime,ip,method,path,status,size,referer,user_agent,label;;;
2026-04-27T13:51:49.782117-05:00,138.11.184.229,GET,/productos,302,104066,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T13:52:26.782117-05:00,45.44.206.201,GET,/buscar?q=laptop,200,119119,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T13:53:26.782117-05:00,182.74.70.246,GET,/blog/seguridad-digital,200,198006,https://portal.empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T13:54:09.782117-05:00,3.40.139.1,GET,/home,400,186794,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T13:55:43.782117-05:00,99.207.93.221,POST,/assets/style.css,400,93132,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T13:56:41.782117-05:00,133.80.43.40,GET,/buscar?q=laptop,200,31505,https://www.google.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T13:56:51.782117-05:00,189.193.79.32,POST,/favicon.ico,401,112365,https://portal.empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:00:34.782117-05:00,100.114.144.152,GET,/comentarios?msg=<img src=x onerror=alert(1)>,400,56677,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,xss;;
2026-04-27T14:00:51.782117-05:00,134.83.77.60,GET,/api/v1/orders,302,60918,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:01:11.782117-05:00,3.172.198.53,GET,/carrito,204,0,https://www.bing.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:02:24.782117-05:00,153.36.157.134,GET,/api/v1/orders,400,231843,https://linkedin.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:03:21.782117-05:00,122.180.23.215,GET,/favicon.ico,301,73107,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:04:07.782117-05:00,144.8.7.9,GET,/carrito,200,202252,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T14:04:35.782117-05:00,161.205.212.199,GET,/buscar?q=laptop,200,101068,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:06:04.782117-05:00,53.130.179.54,POST,/assets/style.css,200,178152,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T14:07:01.782117-05:00,112.191.225.124,POST,/logout,201,226228,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:07:41.782117-05:00,75.103.47.173,GET,/api/v1/profile,200,155464,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:08:08.782117-05:00,204.211.97.57,GET,/productos/1002,200,14827,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:09:14.782117-05:00,210.31.90.222,GET,/login,301,79409,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:09:31.782117-05:00,108.45.16.1,GET,/images/logo.png,304,0,https://empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:11:16.782117-05:00,69.132.150.105,GET,/favicon.ico,302,194891,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:13:55.782117-05:00,123.69.3.40,GET,/productos/1001,200,131728,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T14:14:21.782117-05:00,83.150.136.52,GET,/assets/style.css,301,75935,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T14:15:26.782117-05:00,34.22.183.90,GET,/carrito,302,219783,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:15:36.782117-05:00,147.223.124.201,GET,/profile?name=%3Csvg%20onload%3Dalert(1)%3E,302,6016,https://www.google.com/,sqlmap/1.7.9#stable,xss;;;
2026-04-27T14:15:38.782117-05:00,115.135.146.139,GET,/index.html,200,5513,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:16:02.782117-05:00,27.102.61.57,POST,/include?file=php://filter/convert.base64-encode/resource=index.php,400,28312,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,lfi_rfi;;
2026-04-27T14:18:52.782117-05:00,147.47.21.102,GET,/home,403,219804,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:21:26.782117-05:00,185.236.231.212,HEAD,/login,401,3485,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,brute_force;;
2026-04-27T14:23:18.782117-05:00,156.154.157.126,GET,/favicon.ico,200,208874,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:25:23.782117-05:00,100.205.202.143,GET,/carrito,302,122039,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T14:27:34.782117-05:00,55.172.39.112,GET,/nosotros,200,101118,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:28:07.782117-05:00,141.108.37.168,POST,/productos/1001,302,21078,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:31:51.782117-05:00,76.129.234.39,POST,/ping?host=127.0.0.1;cat /etc/passwd,401,60630,-,sqlmap/1.7.9#stable,command_injection;;
2026-04-27T14:31:57.782117-05:00,29.80.54.169,POST,/dashboard,401,19618,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:33:29.782117-05:00,210.87.92.76,GET,/productos/1001,200,78915,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:35:27.782117-05:00,206.64.146.75,POST,/api/v1/orders,200,219274,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T14:35:42.782117-05:00,51.179.92.247,GET,/buscar?q=laptop,200,11294,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:37:17.782117-05:00,95.142.116.224,GET,/favicon.ico,302,38443,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:38:02.782117-05:00,36.197.77.192,POST,/admin/,403,12094,-,Mozilla/5.0 zgrab/0.x,scanner_recon;;;
2026-04-27T14:38:13.782117-05:00,116.2.2.132,POST,/api/v1/orders?id=1%20OR%201=1,404,4437,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,sql_injection;;
2026-04-27T14:38:13.782117-05:00,36.197.77.192,GET,/tools?cmd=id,404,60922,https://www.google.com/,Nikto/2.5.0,command_injection;;;
2026-04-27T14:38:24.782117-05:00,29.28.36.15,GET,/index.html,301,59503,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:39:22.782117-05:00,210.152.52.93,POST,/api/v1/orders,200,225115,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:39:35.782117-05:00,102.2.59.228,GET,/assets/app.js,200,104244,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:41:38.782117-05:00,125.209.155.144,POST,/logout,200,187872,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:42:32.782117-05:00,108.249.232.90,HEAD,/index.php?page=../../../../etc/passwd,401,55635,-,curl/8.1.2,lfi_rfi;;;
2026-04-27T14:42:41.782117-05:00,54.23.5.11,GET,/checkout,200,120291,https://www.bing.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:43:17.782117-05:00,134.61.170.145,POST,/,201,109381,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:43:57.782117-05:00,87.236.149.244,GET,/nosotros,201,141863,https://linkedin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:47:32.782117-05:00,84.72.16.223,GET,/home,400,164167,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:48:16.782117-05:00,75.20.150.219,GET,/checkout,204,0,https://portal.empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:49:22.782117-05:00,193.82.163.81,POST,/index.html,200,202827,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T14:49:46.782117-05:00,24.40.85.201,GET,/login,401,20861,https://linkedin.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:49:47.782117-05:00,128.90.4.61,GET,/,301,43188,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:50:15.782117-05:00,97.4.97.228,GET,/api/v1/profile,200,243131,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:51:55.782117-05:00,196.33.250.118,GET,/,403,243907,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:52:46.782117-05:00,79.253.69.216,GET,/assets/style.css,400,109536,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T14:55:00.782117-05:00,199.149.161.115,GET,/login,304,0,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T14:56:15.782117-05:00,24.55.232.186,GET,/contacto,404,176985,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T14:56:22.782117-05:00,7.115.105.105,HEAD,/backup?path=../../../../var/log/auth.log,500,41049,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,path_traversal;;
2026-04-27T14:56:45.782117-05:00,106.171.15.167,POST,/static/..%2f..%2f..%2fetc%2fshadow,404,29402,-,curl/8.1.2,path_traversal;;;
2026-04-27T14:58:54.782117-05:00,62.242.127.52,GET,/api/v1/profile,201,69649,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:00:17.782117-05:00,86.204.49.11,GET,/login,204,0,https://www.bing.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
"2026-04-27T15:05:17.782117-05:00,85.188.54.234,HEAD,""/productos?id=10 UNION SELECT username,password FROM users"",301,3918,-,Mozilla/5.0 (Macintosh"; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,sql_injection;;
2026-04-27T15:05:28.782117-05:00,91.227.48.230,GET,/favicon.ico,201,195640,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:06:37.782117-05:00,92.61.174.124,GET,/buscar?q=laptop,301,38167,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T15:07:06.782117-05:00,103.33.130.98,POST,/nosotros,304,0,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:07:11.782117-05:00,58.224.172.220,GET,/images/logo.png,400,73862,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:07:42.782117-05:00,162.137.73.159,GET,/logout,302,247239,https://portal.empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:07:54.782117-05:00,121.60.81.82,GET,/productos/1002,301,46606,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:09:35.782117-05:00,82.118.102.212,GET,/api/v1/profile,200,102092,https://www.bing.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T15:11:20.782117-05:00,193.216.65.212,GET,/assets/app.js,200,47211,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:12:50.782117-05:00,87.29.118.81,POST,/favicon.ico,400,76228,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:14:53.782117-05:00,198.103.107.9,GET,/login,200,140839,https://portal.empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:15:49.782117-05:00,169.137.180.105,GET,/api/v1/profile,204,0,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:15:50.782117-05:00,153.215.108.157,POST,/productos,201,55238,https://www.google.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:15:55.782117-05:00,39.5.36.204,POST,/assets/style.css,301,5395,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:16:16.782117-05:00,20.110.106.80,GET,/home,204,0,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:17:30.782117-05:00,48.170.253.12,POST,/index.html,200,34466,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:17:59.782117-05:00,179.150.154.135,GET,/,401,65559,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:18:22.782117-05:00,217.120.148.232,POST,/favicon.ico,304,0,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:20:37.782117-05:00,82.218.131.200,GET,/login,301,210178,https://empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:22:00.782117-05:00,194.249.226.217,POST,/nosotros,404,114045,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:22:31.782117-05:00,184.213.115.253,GET,/images/logo.png,301,169369,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:22:34.782117-05:00,108.38.123.87,GET,/nosotros,200,181117,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:23:25.782117-05:00,137.56.39.157,GET,/blog/seguridad-digital,200,248730,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:24:45.782117-05:00,1.68.51.17,POST,/home,400,183706,https://portal.empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:25:02.782117-05:00,157.101.92.4,GET,/checkout,204,0,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:25:21.782117-05:00,47.245.205.172,GET,/assets/app.js,200,3588,https://linkedin.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:26:58.782117-05:00,157.78.175.177,HEAD,/login,403,572,-,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,brute_force;;
2026-04-27T15:27:48.782117-05:00,194.212.53.115,POST,/productos/1002,200,45810,https://empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T15:28:02.782117-05:00,94.24.104.202,GET,/dashboard,302,237813,https://www.google.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:28:31.782117-05:00,116.2.2.132,HEAD,/download?file=../../../../etc/passwd,302,16721,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,path_traversal;
2026-04-27T15:30:13.782117-05:00,213.89.87.195,GET,/assets/app.js,301,151531,-,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:30:25.782117-05:00,18.177.23.140,GET,/images/logo.png,404,139005,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:31:31.782117-05:00,116.94.51.254,POST,/productos/1001,401,36306,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:31:37.782117-05:00,109.147.56.22,POST,/api/v1/orders,200,97571,https://portal.empresa.local/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T15:32:12.782117-05:00,168.68.158.12,GET,/assets/style.css,404,56967,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:35:54.782117-05:00,8.164.126.226,GET,/contacto,204,0,https://www.bing.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:35:58.782117-05:00,21.41.230.246,GET,/productos/1001,200,8820,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:37:57.782117-05:00,189.118.187.48,GET,/api/v1/profile,200,140827,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:38:25.782117-05:00,122.198.228.113,POST,/api/v1/orders,302,13047,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:39:07.782117-05:00,130.52.131.169,POST,/blog/seguridad-digital,403,133722,https://www.bing.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:39:41.782117-05:00,98.227.61.14,POST,/,200,196674,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:39:56.782117-05:00,199.122.254.214,GET,/,200,79624,https://www.google.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:41:40.782117-05:00,5.146.109.107,GET,/index.html,302,93092,https://www.google.com/,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,normal;
2026-04-27T15:41:48.782117-05:00,53.168.225.185,GET,/,200,227649,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:42:02.782117-05:00,118.201.174.179,POST,/assets/style.css,200,125100,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:43:12.782117-05:00,123.136.172.229,GET,/api/v1/profile,201,157093,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:43:25.782117-05:00,147.80.70.245,GET,/api/v1/profile,304,0,https://www.google.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:45:51.782117-05:00,84.197.35.124,POST,/login,200,8977,https://www.google.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:45:56.782117-05:00,149.54.60.213,POST,/home,304,0,https://portal.empresa.local/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
"2026-04-27T15:45:58.782117-05:00,52.209.6.164,POST,""/productos?id=10 UNION SELECT username,password FROM users"",403,60866,https://www.google.com/,Mozilla/5.0 (X11"; Linux x86_64) Gecko/20100101 Firefox/123.0,sql_injection;;
2026-04-27T15:48:50.782117-05:00,146.234.19.37,POST,/api/v1/profile,301,7978,https://empresa.local/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:49:04.782117-05:00,193.198.91.188,GET,/assets/app.js,200,145076,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:49:33.782117-05:00,22.201.125.232,GET,/buscar?q=laptop,200,4626,https://linkedin.com/,Mozilla/5.0 (Android 13; Mobile) AppleWebKit/537.36 Chrome/120.0 Mobile Safari/537.36,normal;;
2026-04-27T15:50:45.782117-05:00,200.138.154.117,GET,/productos,200,243925,https://portal.empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:51:20.782117-05:00,19.141.153.77,GET,/images/logo.png,302,51080,https://www.bing.com/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:51:52.782117-05:00,152.172.53.44,POST,/checkout,404,92629,https://empresa.local/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:52:21.782117-05:00,162.67.185.172,GET,/api/v1/profile,401,163036,https://www.bing.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 Version/16.6 Safari/605.1.15,normal;;
2026-04-27T15:55:36.782117-05:00,60.215.133.47,POST,/dashboard,403,72137,https://empresa.local/,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/123.0,normal;;
2026-04-27T15:55:41.782117-05:00,201.190.243.216,POST,/productos,200,82618,https://www.bing.com/,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148 Safari/604.1,normal;;
2026-04-27T15:56:02.782117-05:00,80.205.197.80,GET,/static/..%2f..%2f..%2fetc%2fshadow,429,15761,-,python-requests/2.31.0,path_traversal;;;
2026-04-27T15:57:42.782117-05:00,36.68.209.157,GET,/login?user=admin' OR '1'='1,301,17473,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/122.0 Safari/537.36,sql_injection;
